Incident Date,Incident Year,Incident Category,Latitude,Longitude,Types of crime
2023/04/01,2023,Assault,37.77945871,-122.4023775,Violent Crime
2023/03/31,2023,Larceny Theft,37.80081414,-122.4362739,Felonies
2023/03/31,2023,Motor Vehicle Theft,37.78799631,-122.3935972,Felonies
2023/03/31,2023,Larceny Theft,37.72453317,-122.4592128,Felonies
2023/04/01,2023,Drug Offense,37.7753107,-122.4240746,Felonies
2023/04/01,2023,Larceny Theft,37.74110763,-122.3884759,Felonies
2023/03/31,2023,Burglary,37.76217504,-122.4661806,Felonies
2023/03/30,2023,Larceny Theft,37.803284,-122.4469101,Felonies
2023/03/31,2023,Assault,37.75368475,-122.3985932,Violent Crime
2023/04/01,2023,Warrant,37.76817787,-122.4107307,Misdemeanors
2023/04/01,2023,Other,37.79458822,-122.3965859,Other
2023/03/30,2023,Motor Vehicle Theft,37.71369412,-122.498357,Felonies
2023/03/31,2023,Larceny Theft,37.71430078,-122.4634997,Felonies
2023/04/01,2023,Assault,37.78300408,-122.4124117,Violent Crime
2023/04/01,2023,Assault,37.77062985,-122.4124799,Violent Crime
2023/04/01,2023,Weapons Offense,37.75250606,-122.414086,Violent Crime
2023/03/31,2023,Malicious Mischief,37.78300408,-122.4124117,Misdemeanors
2023/04/01,2023,Other Offenses,37.72015147,-122.4492792,Other
2023/03/31,2023,Motor Vehicle Theft,37.74356534,-122.4288827,Felonies
2023/03/30,2023,Larceny Theft,37.78515094,-122.4330834,Felonies
2023/04/01,2023,Missing Person,37.73730659,-122.4462266,General Accidents (Not Crimes)
2023/04/01,2023,Motor Vehicle Theft,37.77567797,-122.447443,Felonies
2023/04/01,2023,Larceny Theft,37.76342029,-122.4803369,Felonies
2023/03/31,2023,Larceny Theft,37.77139603,-122.5098948,Felonies
2023/04/01,2023,Other Miscellaneous,37.78683766,-122.4501184,Misdemeanors
2023/04/01,2023,Burglary,37.77287195,-122.4203998,Felonies
2023/03/21,2023,Motor Vehicle Theft,37.77346692,-122.3914343,Felonies
2023/03/31,2023,Drug Offense,37.76363514,-122.4162273,Felonies
2023/03/31,2023,Robbery,37.76042435,-122.3904543,Violent Crime
2023/04/01,2023,Assault,37.74295557,-122.4778362,Violent Crime
2023/03/31,2023,Other Miscellaneous,37.73884665,-122.3978095,Misdemeanors
2023/03/31,2023,Other Miscellaneous,37.78175909,-122.4146831,Misdemeanors
2023/04/01,2023,Assault,37.72045,-122.4830153,Violent Crime
2023/04/01,2023,Other Miscellaneous,37.76959116,-122.415577,Misdemeanors
2023/04/01,2023,Burglary,37.79608355,-122.4133662,Felonies
2023/03/31,2023,Stolen Property,37.76499627,-122.4205806,Felonies
2023/04/01,2023,Larceny Theft,37.74468118,-122.4811812,Felonies
2023/04/01,2023,Weapons Carrying Etc,37.71846465,-122.4030709,Felonies
2023/03/31,2023,Malicious Mischief,37.78962926,-122.4356733,Misdemeanors
2023/03/31,2023,Motor Vehicle Theft,37.7350381,-122.3927759,Felonies
2023/03/03,2023,Motor Vehicle Theft,37.76366948,-122.4523999,Felonies
2023/04/01,2023,Larceny Theft,37.80220131,-122.4179662,Felonies
2023/03/31,2023,Burglary,37.75955746,-122.4304203,Felonies
2023/03/31,2023,Offences Against The Family And Children,37.74214059,-122.4258136,Violent Crime
2023/04/01,2023,Other Miscellaneous,37.75683373,-122.406699,Misdemeanors
2023/04/01,2023,Motor Vehicle Theft,37.76817787,-122.4107307,Felonies
2023/03/31,2023,Missing Person,37.71932494,-122.4279935,General Accidents (Not Crimes)
2023/03/30,2023,Offences Against The Family And Children,37.77965775,-122.4092834,Violent Crime
2023/03/30,2023,Larceny Theft,37.75643832,-122.4690027,Felonies
2023/01/14,2023,Fraud,37.77955058,-122.4965239,Felonies
2023/03/30,2023,Larceny Theft,37.80068373,-122.4372997,Felonies
2023/04/01,2023,Motor Vehicle Theft,37.74695165,-122.4720575,Felonies
2023/03/31,2023,Larceny Theft,37.82954858,-122.371429,Felonies
2023/03/31,2023,Motor Vehicle Theft,37.76499627,-122.4205806,Felonies
2023/03/31,2023,Other,37.78445273,-122.4084932,Other
2023/04/01,2023,Fraud,37.80624125,-122.4187819,Felonies
2023/04/01,2023,Suspicious Occ,37.75982961,-122.4259203,Misdemeanors
2023/03/30,2023,Larceny Theft,37.77697602,-122.4296869,Felonies
2023/04/01,2023,Drug Offense,37.78000587,-122.4119334,Felonies
2023/03/31,2023,Other Offenses,37.80707251,-122.4172606,Other
2023/04/01,2023,Malicious Mischief,37.7881345,-122.3903195,Misdemeanors
2023/03/29,2023,Malicious Mischief,37.7574849,-122.4114244,Misdemeanors
2023/03/31,2023,Larceny Theft,37.76690344,-122.4106098,Felonies
2023/03/24,2023,Burglary,37.77694147,-122.470433,Felonies
2023/07/10,2023,Fraud,37.71501139,-122.472991,Felonies
2023/07/10,2023,Drug Offense,37.77999174,-122.4134874,Felonies
2023/08/31,2023,Larceny Theft,37.72182779,-122.4622655,Felonies
2023/09/01,2023,Robbery,37.78000587,-122.4119334,Violent Crime
2023/07/08,2023,Fraud,37.78330849,-122.4394804,Felonies
2023/09/02,2023,Larceny Theft,37.72470958,-122.4198752,Felonies
2023/09/01,2023,Burglary,37.78104179,-122.4966282,Felonies
2023/09/02,2023,Larceny Theft,37.80472422,-122.4482791,Felonies
2023/09/01,2023,Assault,37.74913834,-122.4165185,Violent Crime
2023/09/02,2023,Other Miscellaneous,37.77580159,-122.4464708,Misdemeanors
2023/09/01,2023,Motor Vehicle Theft,37.78482668,-122.4431826,Felonies
2023/09/02,2023,Malicious Mischief,37.73347313,-122.4285596,Misdemeanors
2023/07/15,2023,Lost Property,37.71068225,-122.4661607,Misdemeanors
2023/09/02,2023,Larceny Theft,37.80696291,-122.4104976,Felonies
2023/09/01,2023,Motor Vehicle Theft,37.72044491,-122.434785,Felonies
2023/05/05,2023,Disorderly Conduct,37.73228996,-122.3896006,Misdemeanors
2023/09/01,2023,Malicious Mischief,37.7940603,-122.4079033,Misdemeanors
2023/09/02,2023,Robbery,37.72470958,-122.4198752,Violent Crime
2023/08/26,2023,Motor Vehicle Theft,37.73500643,-122.4324581,Felonies
2023/09/01,2023,Robbery,37.74538902,-122.4200191,Violent Crime
2023/09/02,2023,Suspicious Occ,37.77172395,-122.4168998,Misdemeanors
2023/09/01,2023,Arson,37.77004977,-122.4070015,Felonies
2023/09/02,2023,Drug Offense,37.76349643,-122.418484,Felonies
2023/08/29,2023,Disorderly Conduct,37.75907551,-122.49401,Misdemeanors
2023/09/01,2023,Motor Vehicle Theft,37.71750748,-122.4743827,Felonies
2023/08/29,2023,Assault,37.77147948,-122.435373,Violent Crime
2023/08/31,2023,Larceny Theft,37.76917837,-122.4335722,Felonies
2023/09/01,2023,Motor Vehicle Theft,37.79811195,-122.4424679,Felonies
2023/08/24,2023,Suspicious Occ,37.73833252,-122.4979282,Misdemeanors
2023/09/02,2023,Malicious Mischief,37.76174749,-122.4208127,Misdemeanors
2023/09/02,2023,Robbery,37.77580069,-122.4141732,Violent Crime
2023/09/02,2023,Malicious Mischief,37.76616579,-122.4600164,Misdemeanors
2023/09/02,2023,Fraud,37.71103617,-122.4128874,Felonies
2023/08/20,2023,Malicious Mischief,37.78308744,-122.4612075,Misdemeanors
2023/09/02,2023,Assault,37.77289518,-122.4542851,Violent Crime
2023/09/01,2023,Assault,37.78321431,-122.4107648,Violent Crime
2023/09/02,2023,Motor Vehicle Theft,37.75692875,-122.5003049,Felonies
2023/08/30,2023,Larceny Theft,37.76385062,-122.3966445,Felonies
2023/09/02,2023,Larceny Theft,37.72688809,-122.4742332,Felonies
2023/09/02,2023,Other,37.79402138,-122.4047106,Other
2023/09/02,2023,Malicious Mischief,37.75889599,-122.41469,Misdemeanors
2023/08/02,2023,Larceny Theft,37.74529841,-122.3891933,Felonies
2023/05/02,2023,Fraud,37.75268489,-122.4109627,Felonies
2023/09/02,2023,Larceny Theft,37.78869905,-122.4203069,Felonies
2023/09/02,2023,Assault,37.74312266,-122.4214855,Violent Crime
2023/08/29,2023,Suspicious Occ,37.75907551,-122.49401,Misdemeanors
2023/09/01,2023,Larceny Theft,37.72694991,-122.4760395,Felonies
2023/09/01,2023,Assault,37.78223057,-122.410292,Violent Crime
2023/09/01,2023,Larceny Theft,37.76211267,-122.4042588,Felonies
2023/08/31,2023,Larceny Theft,37.76079187,-122.4050972,Felonies
2023/09/02,2023,Larceny Theft,37.78123324,-122.393519,Felonies
2023/09/01,2023,Offences Against The Family And Children,37.78117722,-122.4116999,Violent Crime
2023/09/02,2023,Larceny Theft,37.79309848,-122.4296252,Felonies
2023/09/02,2023,Larceny Theft,37.78849948,-122.4067711,Felonies
2023/09/02,2023,Larceny Theft,37.80748251,-122.413975,Felonies
2023/09/01,2023,Assault,37.76518313,-122.4174866,Violent Crime
2023/09/02,2023,Motor Vehicle Theft,37.72184861,-122.455127,Felonies
2023/08/30,2023,Burglary,37.79278407,-122.4143819,Felonies
2023/09/02,2023,Missing Person,37.76505134,-122.419669,General Accidents (Not Crimes)
2023/09/02,2023,Burglary,37.7885982,-122.4135414,Felonies
2023/09/02,2023,Larceny Theft,37.80549665,-122.4220068,Felonies
2023/09/01,2023,Malicious Mischief,37.76652789,-122.4355481,Misdemeanors
2023/08/31,2023,Motor Vehicle Theft,37.75209211,-122.4341628,Felonies
2023/09/02,2023,Burglary,37.76708198,-122.407685,Felonies
2023/08/31,2023,Malicious Mischief,37.78142837,-122.432329,Misdemeanors
2023/08/31,2023,Larceny Theft,37.77655012,-122.4330285,Felonies
2023/09/01,2023,Missing Person,37.78501442,-122.4229338,General Accidents (Not Crimes)
2023/09/01,2023,Motor Vehicle Theft,37.72040888,-122.4007358,Felonies
2023/09/02,2023,Robbery,37.76505134,-122.419669,Violent Crime
2023/09/01,2023,Lost Property,37.78300408,-122.4124117,Misdemeanors
2023/09/02,2023,Larceny Theft,37.80727587,-122.4156164,Felonies
2023/09/02,2023,Motor Vehicle Theft,37.73823929,-122.5000578,Felonies
2023/09/01,2023,Larceny Theft,37.73425961,-122.4339472,Felonies
2023/09/02,2023,Weapons Offense,37.72222495,-122.3901831,Violent Crime
2023/08/19,2023,Forgery And Counterfeiting,37.73450782,-122.4338791,Felonies
2023/08/31,2023,Malicious Mischief,37.76917837,-122.4335722,Misdemeanors
2023/07/24,2023,Larceny Theft,37.77889736,-122.4684263,Felonies
2023/09/02,2023,Malicious Mischief,37.78092685,-122.4136764,Misdemeanors
2023/09/02,2023,Larceny Theft,37.80675808,-122.4121414,Felonies
2023/08/30,2023,Malicious Mischief,37.7973272,-122.4085577,Misdemeanors
2023/08/30,2023,Malicious Mischief,37.78223057,-122.410292,Misdemeanors
2023/09/02,2023,Larceny Theft,37.78139813,-122.4092454,Felonies
2023/08/31,2023,Larceny Theft,37.75209211,-122.4341628,Felonies
2023/09/01,2023,Larceny Theft,37.71750748,-122.4743827,Felonies
2023/09/02,2023,Burglary,37.73980304,-122.4317592,Felonies
2023/08/31,2023,Larceny Theft,37.73031802,-122.4047064,Felonies
2023/08/28,2023,Larceny Theft,37.75907551,-122.49401,Felonies
2023/09/01,2023,Larceny Theft,37.78018947,-122.4825915,Felonies
2023/09/01,2023,Larceny Theft,37.71905904,-122.3845715,Felonies
2023/09/02,2023,Motor Vehicle Theft,37.78097118,-122.4087087,Felonies
2023/09/02,2023,Larceny Theft,37.77062985,-122.4124799,Felonies
2023/07/13,2023,Fraud,37.7369182,-122.4295246,Felonies
2023/09/02,2023,Assault,37.78300408,-122.4124117,Violent Crime
2023/09/02,2023,Larceny Theft,37.78869905,-122.4203069,Felonies
2023/09/02,2023,Other Miscellaneous,37.78549156,-122.4078525,Misdemeanors
2023/09/02,2023,Suspicious Occ,37.74239176,-122.4058382,Misdemeanors
2023/09/02,2023,Fraud,37.72688809,-122.4742332,Felonies
2023/09/02,2023,Warrant,37.78869905,-122.4203069,Misdemeanors
2023/08/09,2023,Larceny Theft,37.71515568,-122.4086034,Felonies
2023/09/01,2023,Warrant,37.7858929,-122.4197387,Misdemeanors
2023/08/29,2023,Larceny Theft,37.75142633,-122.4977704,Felonies
2023/08/28,2023,Suspicious Occ,37.75907551,-122.49401,Misdemeanors
2023/09/02,2023,Weapons Carrying Etc,37.73678419,-122.3801111,Felonies
2023/09/02,2023,Suspicious Occ,37.74885044,-122.4212845,Misdemeanors
2023/09/02,2023,Larceny Theft,37.72367236,-122.4551357,Felonies
2023/09/02,2023,Burglary,37.71736011,-122.4327539,Felonies
2023/09/02,2023,Disorderly Conduct,37.75635659,-122.3891063,Misdemeanors
2023/08/25,2023,Larceny Theft,37.75038277,-122.385616,Felonies
2023/07/17,2023,Fraud,37.71131669,-122.4222408,Felonies
2023/09/02,2023,Assault,37.71933157,-122.4100017,Violent Crime
2023/08/31,2023,Larceny Theft,37.78593396,-122.4808601,Felonies
2023/09/02,2023,Assault,37.76687147,-122.4165485,Violent Crime
2023/08/29,2023,Larceny Theft,37.78503028,-122.4004685,Felonies
2023/09/02,2023,Larceny Theft,37.77708933,-122.3949815,Felonies
2023/08/28,2023,Offences Against The Family And Children,37.74823073,-122.414919,Violent Crime
2023/09/01,2023,Larceny Theft,37.75589271,-122.4378034,Felonies
2023/08/31,2023,Larceny Theft,37.76342927,-122.4195127,Felonies
2023/09/02,2023,Suspicious Occ,37.78682753,-122.4199279,Misdemeanors
2023/09/02,2023,Burglary,37.73915822,-122.4588495,Felonies
2023/08/30,2023,Fraud,37.78713043,-122.425047,Felonies
2023/09/01,2023,Larceny Theft,37.74615713,-122.3871742,Felonies
2023/09/02,2023,Assault,37.76687147,-122.4165485,Violent Crime
2023/09/01,2023,Other Miscellaneous,37.77451626,-122.4137688,Misdemeanors
2023/07/07,2023,Larceny Theft,37.72728415,-122.4100224,Felonies
2023/07/09,2023,Burglary,37.7933797,-122.4061295,Felonies
2023/07/10,2023,Larceny Theft,37.77562609,-122.4328297,Felonies
2023/07/09,2023,Fraud,37.72184029,-122.4581834,Felonies
2023/07/10,2023,Offences Against The Family And Children,37.78205694,-122.4273964,Violent Crime
2023/07/09,2023,Motor Vehicle Theft,37.74328917,-122.4702349,Felonies
2023/06/09,2023,Larceny Theft,37.76408378,-122.4652449,Felonies
2023/07/08,2023,Malicious Mischief,37.78372378,-122.4142416,Misdemeanors
2023/06/30,2023,Larceny Theft,37.78496026,-122.4195479,Felonies
2023/07/10,2023,Drug Offense,37.78000587,-122.4119334,Felonies
2023/06/29,2023,Burglary,37.73393256,-122.4303685,Felonies
2023/07/10,2023,Robbery,37.78803331,-122.4066832,Violent Crime
2023/07/05,2023,Larceny Theft,37.78713043,-122.425047,Felonies
2023/06/25,2023,Larceny Theft,37.78393258,-122.4125953,Felonies
2023/07/10,2023,Weapons Offense,37.73912144,-122.4171388,Violent Crime
2023/07/09,2023,Malicious Mischief,37.72184029,-122.4581834,Misdemeanors
2023/06/27,2023,Burglary,37.79930481,-122.4182264,Felonies
2023/09/02,2023,Suspicious Occ,37.7797389,-122.4071595,Misdemeanors
2023/08/31,2023,Larceny Theft,37.78489693,-122.3958957,Felonies
2023/09/02,2023,Motor Vehicle Theft,37.76346284,-122.4352587,Felonies
2023/09/01,2023,Motor Vehicle Theft,37.77829955,-122.4418656,Felonies
2023/08/31,2023,Larceny Theft,37.71501139,-122.472991,Felonies
2023/09/02,2023,Other,37.80569594,-122.4053572,Other
2023/09/02,2023,Larceny Theft,37.80748251,-122.413975,Felonies
2023/09/01,2023,Larceny Theft,37.76705684,-122.4732798,Felonies
2023/08/28,2023,Larceny Theft,37.78351564,-122.4158825,Felonies
2023/08/30,2023,Larceny Theft,37.72002413,-122.4591984,Felonies
2023/09/02,2023,Miscellaneous Investigation,37.74825533,-122.4136688,Other
2023/09/02,2023,Fraud,37.73191177,-122.3957262,Felonies
2023/09/01,2023,Other Miscellaneous,37.79802112,-122.4356782,Misdemeanors
2023/08/28,2023,Suspicious Occ,37.74823073,-122.414919,Misdemeanors
2023/09/02,2023,Miscellaneous Investigation,37.71766531,-122.4401066,Other
2023/09/02,2023,Burglary,37.7119523,-122.4097284,Felonies
2023/08/15,2023,Missing Person,37.78372378,-122.4142416,General Accidents (Not Crimes)
2023/09/02,2023,Drug Offense,37.78549156,-122.4078525,Felonies
2023/08/30,2023,Disorderly Conduct,37.78706158,-122.4217648,Misdemeanors
2023/07/03,2023,Fraud,37.73425961,-122.4339472,Felonies
2023/09/01,2023,Assault,37.77999174,-122.4134874,Violent Crime
2023/08/29,2023,Larceny Theft,37.71657095,-122.4355313,Felonies
2023/09/01,2023,Motor Vehicle Theft,37.80455593,-122.4420671,Felonies
2023/09/01,2023,Burglary,37.74477017,-122.4178511,Felonies
2023/08/29,2023,Larceny Theft,37.72818912,-122.3707119,Felonies
2023/09/02,2023,Warrant,37.78352892,-122.4074828,Misdemeanors
2023/09/01,2023,Malicious Mischief,37.78000587,-122.4119334,Misdemeanors
2023/09/02,2023,Suspicious Occ,37.77527206,-122.4159082,Misdemeanors
2023/09/01,2023,Larceny Theft,37.7897626,-122.3975745,Felonies
2023/08/02,2023,Forgery And Counterfeiting,37.74529841,-122.3891933,Felonies
2023/09/02,2023,Burglary,37.73402651,-122.4328375,Felonies
2023/09/02,2023,Larceny Theft,37.79572013,-122.4090755,Felonies
2023/09/02,2023,Drug Offense,37.76267071,-122.435188,Felonies
2023/09/02,2023,Warrant,37.77670769,-122.4141069,Misdemeanors
2023/09/02,2023,Assault,37.7850746,-122.4111398,Violent Crime
2023/08/09,2023,Vandalism,37.71515568,-122.4086034,Misdemeanors
2023/09/02,2023,Robbery,37.7249883,-122.4430659,Violent Crime
2023/09/01,2023,Larceny Theft,37.79941924,-122.4359608,Felonies
2023/07/26,2023,Burglary,37.78582428,-122.4580619,Felonies
2023/08/31,2023,Larceny Theft,37.72930349,-122.4339745,Felonies
2023/09/02,2023,Larceny Theft,37.7249883,-122.4430659,Felonies
2023/09/02,2023,Warrant,37.76267071,-122.435188,Misdemeanors
2023/09/02,2023,Fraud,37.72763413,-122.4035929,Felonies
2023/09/01,2023,Assault,37.73322326,-122.3912445,Violent Crime
2023/09/01,2023,Assault,37.78300408,-122.4124117,Violent Crime
2023/08/30,2023,Lost Property,37.73103989,-122.4295707,Misdemeanors
2023/09/01,2023,Motor Vehicle Theft,37.71750748,-122.4743827,Felonies
2023/08/30,2023,Robbery,37.71443715,-122.4327771,Violent Crime
2023/09/01,2023,Weapons Offense,37.7897626,-122.3975745,Violent Crime
2023/09/01,2023,Motor Vehicle Theft,37.75291676,-122.5064763,Felonies
2023/09/01,2023,Disorderly Conduct,37.7858929,-122.4197387,Misdemeanors
2023/09/01,2023,Larceny Theft,37.79322315,-122.4144701,Felonies
2023/08/14,2023,Suspicious Occ,37.77821277,-122.4350524,Misdemeanors
2023/08/26,2023,Malicious Mischief,37.72831524,-122.4060814,Misdemeanors
2023/01/02,2023,Fraud,37.73618679,-122.4699415,Felonies
2023/09/01,2023,Motor Vehicle Theft,37.77139603,-122.5098948,Felonies
2023/09/02,2023,Other Miscellaneous,37.76505134,-122.419669,Misdemeanors
2023/09/01,2023,Miscellaneous Investigation,37.74004455,-122.3882731,Other
2023/09/01,2023,Burglary,37.74056357,-122.4177704,Felonies
2023/08/25,2023,Malicious Mischief,37.78331089,-122.4175288,Misdemeanors
2023/09/01,2023,Fraud,37.71234915,-122.4182834,Felonies
2023/09/01,2023,Robbery,37.74913834,-122.4165185,Violent Crime
2023/09/02,2023,Malicious Mischief,37.76616579,-122.4600164,Misdemeanors
2023/09/02,2023,Missing Person,37.78205694,-122.4273964,General Accidents (Not Crimes)
2023/05/05,2023,Weapons Carrying Etc,37.73228996,-122.3896006,Felonies
2023/08/31,2023,Larceny Theft,37.71501139,-122.472991,Felonies
2023/09/01,2023,Motor Vehicle Theft,37.7762014,-122.424565,Felonies
2023/09/02,2023,Larceny Theft,37.7119523,-122.4097284,Felonies
2023/09/01,2023,Larceny Theft,37.72523511,-122.4026004,Felonies
2023/06/10,2023,Suspicious Occ,37.7284876,-122.4105191,Misdemeanors
2023/09/01,2023,Suspicious Occ,37.79968141,-122.4000661,Misdemeanors
2023/09/02,2023,Larceny Theft,37.78465714,-122.4144302,Felonies
2023/09/01,2023,Larceny Theft,37.77872411,-122.4385523,Felonies
2023/09/02,2023,Warrant,37.76349643,-122.418484,Misdemeanors
2023/09/02,2023,Larceny Theft,37.80634343,-122.4154316,Felonies
2023/09/01,2023,Other Miscellaneous,37.7940603,-122.4079033,Misdemeanors
2023/09/01,2023,Forgery And Counterfeiting,37.71234915,-122.4182834,Felonies
2023/09/02,2023,Fraud,37.73017668,-122.3742173,Felonies
2023/02/24,2023,Fraud,37.7943206,-122.4130111,Felonies
2023/09/02,2023,Malicious Mischief,37.7850746,-122.4111398,Misdemeanors
2023/09/02,2023,Larceny Theft,37.80727587,-122.4156164,Felonies
2023/09/01,2023,Other Miscellaneous,37.77468691,-122.4552525,Misdemeanors
2023/09/01,2023,Weapons Offense,37.79149585,-122.4208732,Violent Crime
2023/08/26,2023,Robbery,37.75858492,-122.4198413,Violent Crime
2023/09/02,2023,Malicious Mischief,37.74312266,-122.4214855,Misdemeanors
2023/08/26,2023,Larceny Theft,37.77004977,-122.4070015,Felonies
2023/09/01,2023,Larceny Theft,37.71750748,-122.4743827,Felonies
2023/08/26,2023,Assault,37.75858492,-122.4198413,Violent Crime
2023/09/01,2023,Larceny Theft,37.74440612,-122.4077873,Felonies
2023/09/01,2023,Fraud,37.77872411,-122.4385523,Felonies
2023/09/02,2023,Malicious Mischief,37.78549156,-122.4078525,Misdemeanors
2023/05/05,2023,Weapons Carrying Etc,37.73228996,-122.3896006,Felonies
2023/08/30,2023,Larceny Theft,37.77978279,-122.4302332,Felonies
2023/09/02,2023,Miscellaneous Investigation,37.7525196,-122.4731331,Other
2023/04/02,2023,Larceny Theft,37.78574399,-122.405831,Felonies
2023/04/02,2023,Motor Vehicle Theft,37.72273343,-122.4393501,Felonies
2023/04/02,2023,Larceny Theft,37.73243191,-122.3915214,Felonies
2023/04/02,2023,Other Miscellaneous,37.78622378,-122.3896366,Misdemeanors
2023/03/31,2023,Larceny Theft,37.78775665,-122.4201161,Felonies
2023/04/01,2023,Offences Against The Family And Children,37.78223057,-122.410292,Violent Crime
2023/04/02,2023,Assault,37.78558247,-122.4146172,Violent Crime
2023/01/02,2023,Missing Person,37.72704415,-122.3886728,General Accidents (Not Crimes)
2023/03/31,2023,Larceny Theft,37.77936414,-122.4409582,Felonies
2023/04/01,2023,Lost Property,37.78494401,-122.43473,Misdemeanors
2023/04/01,2023,Motor Vehicle Theft,37.78313649,-122.4601372,Felonies
2023/04/02,2023,Malicious Mischief,37.80561848,-122.4136042,Misdemeanors
2023/04/02,2023,Miscellaneous Investigation,37.7168751,-122.4541551,Other
2023/04/02,2023,Suspicious Occ,37.78372378,-122.4142416,Misdemeanors
2023/04/01,2023,Malicious Mischief,37.72867801,-122.3815644,Misdemeanors
2023/03/30,2023,Larceny Theft,37.80175842,-122.4212576,Felonies
2023/04/02,2023,Malicious Mischief,37.73392836,-122.4169118,Misdemeanors
2023/04/02,2023,Malicious Mischief,37.71772407,-122.4379448,Misdemeanors
2023/04/01,2023,Larceny Theft,37.7753107,-122.4240746,Felonies
2023/04/02,2023,Disorderly Conduct,37.78574399,-122.405831,Misdemeanors
2023/04/02,2023,Other Miscellaneous,37.78582921,-122.4014898,Misdemeanors
2023/04/02,2023,Assault,37.75220444,-122.4190175,Violent Crime
2023/04/01,2023,Larceny Theft,37.72044491,-122.434785,Felonies
2023/02/25,2023,Larceny Theft,37.72243538,-122.4256496,Felonies
2023/03/31,2023,Larceny Theft,37.77737199,-122.3997626,Felonies
2023/04/01,2023,Missing Person,37.79323049,-122.3931813,General Accidents (Not Crimes)
2023/03/29,2023,Larceny Theft,37.7200628,-122.4339851,Felonies
2023/04/01,2023,Warrant,37.78558247,-122.4146172,Misdemeanors
2023/03/26,2023,Malicious Mischief,37.79477729,-122.4164727,Misdemeanors
2023/04/02,2023,Malicious Mischief,37.70892736,-122.4222652,Misdemeanors
2023/04/01,2023,Larceny Theft,37.76208769,-122.4284312,Felonies
2023/04/02,2023,Other Miscellaneous,37.78444884,-122.4160717,Misdemeanors
2023/04/01,2023,Malicious Mischief,37.78890628,-122.4338397,Misdemeanors
2023/04/01,2023,Burglary,37.78907139,-122.447148,Felonies
2023/04/02,2023,Larceny Theft,37.77749037,-122.4332187,Felonies
2023/04/02,2023,Larceny Theft,37.78313711,-122.4445301,Felonies
2023/03/31,2023,Larceny Theft,37.77989011,-122.4218916,Felonies
2023/04/02,2023,Larceny Theft,37.79583115,-122.4474857,Felonies
2023/03/31,2023,Larceny Theft,37.80569594,-122.4053572,Felonies
2023/03/29,2023,Malicious Mischief,37.78738363,-122.4132948,Misdemeanors
2023/04/02,2023,Larceny Theft,37.77749037,-122.4332187,Felonies
2023/04/01,2023,Miscellaneous Investigation,37.7753236,-122.5058842,Other
2023/04/02,2023,Malicious Mischief,37.80143,-122.4127544,Misdemeanors
2023/03/31,2023,Motor Vehicle Theft,37.74750171,-122.4068792,Felonies
2023/03/07,2023,Larceny Theft,37.7737597,-122.4085163,Felonies
2023/03/31,2023,Larceny Theft,37.78057622,-122.4202555,Felonies
2023/04/02,2023,Suspicious Occ,37.78549156,-122.4078525,Misdemeanors
2023/04/02,2023,Malicious Mischief,37.79750695,-122.4322043,Misdemeanors
2023/04/01,2023,Drug Offense,37.77921168,-122.4109366,Felonies
2023/04/02,2023,Burglary,37.77034734,-122.4137496,Felonies
2023/04/01,2023,Burglary,37.76342029,-122.4803369,Felonies
2023/04/02,2023,Larceny Theft,37.80528698,-122.4236551,Felonies
2023/04/01,2023,Motor Vehicle Theft,37.71324664,-122.4143698,Felonies
2023/03/30,2023,Larceny Theft,37.80068373,-122.4372997,Felonies
2023/04/02,2023,Burglary,37.78401771,-122.4479815,Felonies
2023/04/02,2023,Larceny Theft,37.80099735,-122.4699079,Felonies
2023/04/01,2023,Assault,37.80393651,-122.4154459,Violent Crime
2023/03/24,2023,Motor Vehicle Theft,37.79710888,-122.4203169,Felonies
2023/04/01,2023,Assault,37.80541717,-122.4152415,Violent Crime
2023/03/30,2023,Larceny Theft,37.7972981,-122.403676,Felonies
2023/03/26,2023,Burglary,37.77445987,-122.4495174,Felonies
2023/04/02,2023,Robbery,37.74930407,-122.4137706,Violent Crime
2023/04/02,2023,Malicious Mischief,37.7984898,-122.4071488,Misdemeanors
2023/04/02,2023,Stolen Property,37.78372378,-122.4142416,Felonies
2023/04/01,2023,Motor Vehicle Theft,37.75429555,-122.4376485,Felonies
2023/03/31,2023,Larceny Theft,37.77021017,-122.445345,Felonies
2023/04/01,2023,Other,37.7876636,-122.413354,Other
2023/04/01,2023,Motor Vehicle Theft,37.7679497,-122.4253535,Felonies
2023/04/01,2023,Motor Vehicle Theft,37.73247117,-122.4809936,Felonies
2023/04/02,2023,Missing Person,37.77456748,-122.4411104,General Accidents (Not Crimes)
2023/04/02,2023,Other Miscellaneous,37.78377752,-122.4176186,Misdemeanors
2023/04/01,2023,Larceny Theft,37.72771681,-122.4323633,Felonies
2023/04/02,2023,Malicious Mischief,37.73725979,-122.4210805,Misdemeanors
2023/04/01,2023,Assault,37.79519828,-122.4060452,Violent Crime
2023/03/30,2023,Larceny Theft,37.79567005,-122.4166528,Felonies
2023/03/31,2023,Malicious Mischief,37.79864834,-122.4307472,Misdemeanors
2023/03/05,2023,Larceny Theft,37.77042637,-122.4436491,Felonies
2023/04/02,2023,Disorderly Conduct,37.78582921,-122.4014898,Misdemeanors
2023/03/22,2023,Larceny Theft,37.79687934,-122.4371377,Felonies
2023/04/02,2023,Larceny Theft,37.78728003,-122.4200196,Felonies
